# Simulation     CPU Time      Wallclock      TQ Time       PF Time      Diff Time      ATC Time     List Time     Seed Time   Enthalpy Time  Volume Time    Stress Time   Temp1d Time    Temp Time     Flow Time  Expansion Time
#  time [s]        [s]         Time [s]         [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]          [s]
  173.6150      65.35938      68.18200      0.000000      30.08800      0.000000      0.000000      29.04900     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  173.7005      65.37500      68.19800      0.000000      30.10400      0.000000      0.000000      29.04900     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  173.8074      65.40625      68.22900      0.000000      30.12000      0.000000      0.000000      29.04900     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  173.9142      65.42188      68.24500      0.000000      30.12000      0.000000      0.000000      29.06500     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  174.0073      65.43750      68.26000      0.000000      30.12000      0.000000      0.000000      29.08000     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  174.1188      65.45312      68.27600      0.000000      30.12000      0.000000      0.000000      29.09600     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  174.2043      65.48438      68.30700      0.000000      30.13500      0.000000      0.000000      29.09600     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  174.3111      65.50000      68.32300      0.000000      30.13500      0.000000      0.000000      29.11200     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  174.4112      65.51562      68.33800      0.000000      30.13500      0.000000      0.000000      29.12700     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  174.5180      65.54688      68.37000      0.000000      30.15100      0.000000      0.000000      29.14300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  174.6197      65.56250      68.38500      0.000000      30.15100      0.000000      0.000000      29.15800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  174.7149      65.57812      68.40100      0.000000      30.15100      0.000000      0.000000      29.17400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  174.8004      65.59375      68.41700      0.000000      30.16700      0.000000      0.000000      29.17400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  174.9073      65.62500      68.44800      0.000000      30.19800      0.000000      0.000000      29.17400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  175.0141      65.64062      68.46300      0.000000      30.21300      0.000000      0.000000      29.17400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  175.1210      65.67188      68.49500      0.000000      30.22900      0.000000      0.000000      29.19000     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  175.2065      65.67188      68.49500      0.000000      30.22900      0.000000      0.000000      29.19000     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  175.3134      65.70312      68.52600      0.000000      30.22900      0.000000      0.000000      29.20600     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  175.4051      65.71875      68.54200      0.000000      30.22900      0.000000      0.000000      29.22200     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  175.5120      65.75000      68.57300      0.000000      30.22900      0.000000      0.000000      29.25300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  175.6139      65.76562      68.58800      0.000000      30.24400      0.000000      0.000000      29.25300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  175.7181      65.78125      68.60400      0.000000      30.26000      0.000000      0.000000      29.25300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  175.8005      65.79688      68.62000      0.000000      30.27600      0.000000      0.000000      29.25300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  175.9074      65.82812      68.65100      0.000000      30.27600      0.000000      0.000000      29.28400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  176.0132      65.84375      68.66700      0.000000      30.29200      0.000000      0.000000      29.28400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  176.1074      65.87500      68.69800      0.000000      30.29200      0.000000      0.000000      29.31500     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  176.2103      65.89062      68.71300      0.000000      30.30700      0.000000      0.000000      29.31500     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  176.3147      65.90625      68.72900      0.000000      30.30700      0.000000      0.000000      29.33100     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  176.4194      65.92188      68.74500      0.000000      30.30700      0.000000      0.000000      29.34700     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  176.5014      65.95312      68.77600      0.000000      30.32200      0.000000      0.000000      29.36300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  176.6042      65.96875      68.79200      0.000000      30.33800      0.000000      0.000000      29.36300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  176.7155      65.98438      68.80700      0.000000      30.33800      0.000000      0.000000      29.37800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  176.8133      66.00000      68.82300      0.000000      30.35400      0.000000      0.000000      29.37800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  176.9135      66.03125      68.85400      0.000000      30.37000      0.000000      0.000000      29.37800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  177.0158      66.06250      68.88500      0.000000      30.38500      0.000000      0.000000      29.39400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  177.1162      66.07812      68.90100      0.000000      30.38500      0.000000      0.000000      29.41000     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  177.2139      66.09375      68.91700      0.000000      30.40100      0.000000      0.000000      29.41000     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  177.3207      66.12500      68.94800      0.000000      30.41700      0.000000      0.000000      29.41000     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  177.4006      66.12500      68.96300      0.000000      30.41700      0.000000      0.000000      29.41000     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  177.5075      66.15625      68.99500      0.000000      30.41700      0.000000      0.000000      29.42600     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  177.6123      66.17188      69.01000      0.000000      30.41700      0.000000      0.000000      29.44100     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  177.7160      66.18750      69.02600      0.000000      30.43300      0.000000      0.000000      29.44100     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  177.8065      66.21875      69.05700      0.000000      30.43300      0.000000      0.000000      29.47200     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  177.9209      66.23438      69.07300      0.000000      30.43300      0.000000      0.000000      29.48800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  178.0210      66.25000      69.08800      0.000000      30.43300      0.000000      0.000000      29.50300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  178.1206      66.28125      69.12000      0.000000      30.44900      0.000000      0.000000      29.51900     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  178.2188      66.29688      69.13500      0.000000      30.44900      0.000000      0.000000      29.53400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  178.3096      66.31250      69.15100      0.000000      30.46500      0.000000      0.000000      29.53400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  178.4071      66.34375      69.18200      0.000000      30.46500      0.000000      0.000000      29.56500     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  178.5073      66.35938      69.19800      0.000000      30.46500      0.000000      0.000000      29.58100     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  178.6055      66.39062      69.22900      0.000000      30.46500      0.000000      0.000000      29.61200     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  178.7022      66.40625      69.24500      0.000000      30.46500      0.000000      0.000000      29.62800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  178.8138      66.43750      69.27600      0.000000      30.48100      0.000000      0.000000      29.64300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  178.9109      66.45312      69.29200      0.000000      30.49700      0.000000      0.000000      29.64300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  179.0048      66.48438      69.32300      0.000000      30.51200      0.000000      0.000000      29.65900     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  179.1179      66.51562      69.35400      0.000000      30.52700      0.000000      0.000000      29.67500     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  179.2034      66.53125      69.37000      0.000000      30.54300      0.000000      0.000000      29.67500     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  179.3158      66.54688      69.38500      0.000000      30.54300      0.000000      0.000000      29.69000     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  179.4013      66.57812      69.41700      0.000000      30.55900      0.000000      0.000000      29.70600     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  179.5081      66.59375      69.43200      0.000000      30.55900      0.000000      0.000000      29.72100     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  179.6150      66.60938      69.44800      0.000000      30.55900      0.000000      0.000000      29.73700     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  179.7005      66.62500      69.46300      0.000000      30.55900      0.000000      0.000000      29.75200     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  179.8074      66.64062      69.47900      0.000000      30.57500      0.000000      0.000000      29.75200     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  179.9143      66.67188      69.51000      0.000000      30.57500      0.000000      0.000000      29.76700     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  180.0000      66.68750      69.52600      0.000000      30.59100      0.000000      0.000000      29.76700     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  180.1203      66.73438      69.58800      0.000000      30.60600      0.000000      0.000000      29.76700     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  180.2058      66.75000      69.60400      0.000000      30.62200      0.000000      0.000000      29.76700     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  180.3127      66.78125      69.63500      0.000000      30.63700      0.000000      0.000000      29.76700     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  180.4196      66.79688      69.65100      0.000000      30.63700      0.000000      0.000000      29.78300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  180.5051      66.81250      69.66700      0.000000      30.63700      0.000000      0.000000      29.79900     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  180.6146      66.84375      69.71300      0.000000      30.65300      0.000000      0.000000      29.81400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  180.7001      66.85938      69.72900      0.000000      30.65300      0.000000      0.000000      29.83000     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  180.8070      66.87500      69.74500      0.000000      30.65300      0.000000      0.000000      29.84600     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  180.9098      66.90625      69.77600      0.000000      30.65300      0.000000      0.000000      29.86200     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  181.0167      66.92188      69.79200      0.000000      30.65300      0.000000      0.000000      29.87800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  181.1022      66.93750      69.80700      0.000000      30.66800      0.000000      0.000000      29.87800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  181.2091      66.96875      69.83800      0.000000      30.68400      0.000000      0.000000      29.89300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  181.3159      66.98438      69.85400      0.000000      30.70000      0.000000      0.000000      29.89300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  181.4014      67.00000      69.87000      0.000000      30.71600      0.000000      0.000000      29.89300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  181.5083      67.03125      69.90100      0.000000      30.73200      0.000000      0.000000      29.89300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  181.6073      67.06250      69.92700      0.000000      30.74800      0.000000      0.000000      29.90300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  181.7141      67.07812      69.95600      0.000000      30.76700      0.000000      0.000000      29.90900     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  181.8210      67.09375      69.98500      0.000000      30.78500      0.000000      0.000000      29.91700     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  181.9009      67.10938      70.01500      0.000000      30.80400      0.000000      0.000000      29.92400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  182.0078      67.10938      70.04000      0.000000      30.81900      0.000000      0.000000      29.93200     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  182.1146      67.12500      70.05600      0.000000      30.83500      0.000000      0.000000      29.93200     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  182.2001      67.14062      70.07100      0.000000      30.83500      0.000000      0.000000      29.94700     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  182.3070      67.17188      70.10300      0.000000      30.83500      0.000000      0.000000      29.96300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  182.4139      67.18750      70.11800      0.000000      30.83500      0.000000      0.000000      29.97800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  182.5208      67.20312      70.13400      0.000000      30.85100      0.000000      0.000000      29.97800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  182.6063      67.23438      70.16500      0.000000      30.85100      0.000000      0.000000      29.99400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  182.7131      67.25000      70.18100      0.000000      30.85100      0.000000      0.000000      30.01000     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  182.8200      67.28125      70.21200      0.000000      30.85100      0.000000      0.000000      30.04100     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  182.9055      67.29688      70.22800      0.000000      30.85100      0.000000      0.000000      30.05700     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  183.0124      67.31250      70.24300      0.000000      30.86600      0.000000      0.000000      30.05700     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  183.1193      67.32812      70.25900      0.000000      30.86600      0.000000      0.000000      30.05700     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  183.2048      67.35938      70.29000      0.000000      30.88200      0.000000      0.000000      30.07200     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  183.3116      67.37500      70.30600      0.000000      30.89800      0.000000      0.000000      30.07200     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  183.4073      67.39062      70.32100      0.000000      30.89800      0.000000      0.000000      30.08700     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  183.5133      67.40625      70.33700      0.000000      30.89800      0.000000      0.000000      30.10300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  183.6201      67.43750      70.36800      0.000000      30.91400      0.000000      0.000000      30.10300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  183.7056      67.45312      70.38400      0.000000      30.91400      0.000000      0.000000      30.11900     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  183.8125      67.48438      70.41500      0.000000      30.91400      0.000000      0.000000      30.13400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  183.9194      67.50000      70.43100      0.000000      30.91400      0.000000      0.000000      30.15000     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  184.0076      67.51562      70.44600      0.000000      30.92900      0.000000      0.000000      30.15000     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  184.1145      67.54688      70.47800      0.000000      30.94500      0.000000      0.000000      30.16600     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  184.2000      67.56250      70.49300      0.000000      30.96000      0.000000      0.000000      30.16600     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  184.3069      67.57812      70.50900      0.000000      30.96000      0.000000      0.000000      30.18200     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  184.4137      67.59375      70.52400      0.000000      30.97500      0.000000      0.000000      30.18200     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  184.5206      67.62500      70.55600      0.000000      30.99100      0.000000      0.000000      30.19800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  184.6061      67.64062      70.57100      0.000000      30.99100      0.000000      0.000000      30.21300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  184.7130      67.65625      70.58700      0.000000      30.99100      0.000000      0.000000      30.22900     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  184.8199      67.67188      70.60300      0.000000      31.00700      0.000000      0.000000      30.22900     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  184.9054      67.68750      70.61800      0.000000      31.00700      0.000000      0.000000      30.22900     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  185.0122      67.71875      70.64900      0.000000      31.02200      0.000000      0.000000      30.22900     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  185.1063      67.73438      70.66500      0.000000      31.03800      0.000000      0.000000      30.22900     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  185.2132      67.75000      70.68100      0.000000      31.03800      0.000000      0.000000      30.24500     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  185.3201      67.78125      70.71200      0.000000      31.05300      0.000000      0.000000      30.26100     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  185.4056      67.78125      70.71200      0.000000      31.05300      0.000000      0.000000      30.26100     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  185.5125      67.81250      70.74300      0.000000      31.05300      0.000000      0.000000      30.27600     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  185.6193      67.82812      70.75900      0.000000      31.06900      0.000000      0.000000      30.27600     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  185.7048      67.85938      70.79000      0.000000      31.08500      0.000000      0.000000      30.29100     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  185.8117      67.87500      70.80600      0.000000      31.10100      0.000000      0.000000      30.29100     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  185.9186      67.89062      70.82100      0.000000      31.10100      0.000000      0.000000      30.30600     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  186.0041      67.90625      70.83700      0.000000      31.10100      0.000000      0.000000      30.30600     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  186.1110      67.93750      70.86800      0.000000      31.11600      0.000000      0.000000      30.32200     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  186.2178      67.95312      70.88400      0.000000      31.11600      0.000000      0.000000      30.33800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  186.3033      67.96875      70.89900      0.000000      31.13100      0.000000      0.000000      30.33800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  186.4102      67.98438      70.91500      0.000000      31.14700      0.000000      0.000000      30.33800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  186.5171      68.01562      70.94600      0.000000      31.16300      0.000000      0.000000      30.35300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  186.6026      68.03125      70.96200      0.000000      31.16300      0.000000      0.000000      30.35300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  186.7095      68.06250      70.99300      0.000000      31.19400      0.000000      0.000000      30.35300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  186.8163      68.07812      71.00900      0.000000      31.21000      0.000000      0.000000      30.35300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  186.9018      68.09375      71.02400      0.000000      31.21000      0.000000      0.000000      30.36800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  187.0083      68.10938      71.04000      0.000000      31.22600      0.000000      0.000000      30.36800     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  187.1152      68.14062      71.07100      0.000000      31.24100      0.000000      0.000000      30.38400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  187.2007      68.14062      71.08700      0.000000      31.24100      0.000000      0.000000      30.38400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  187.3075      68.17188      71.11800      0.000000      31.24100      0.000000      0.000000      30.39900     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  187.4144      68.20312      71.14900      0.000000      31.25700      0.000000      0.000000      30.41400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  187.4999      68.21875      71.16500      0.000000      31.27300      0.000000      0.000000      30.41400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  187.6068      68.23438      71.18100      0.000000      31.28900      0.000000      0.000000      30.41400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  187.7137      68.26562      71.21200      0.000000      31.30400      0.000000      0.000000      30.41400     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  187.8205      68.28125      71.22800      0.000000      31.30400      0.000000      0.000000      30.43000     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  187.9047      68.31250      71.25900      0.000000      31.31900      0.000000      0.000000      30.44600     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  188.0116      68.32812      71.27400      0.000000      31.31900      0.000000      0.000000      30.46100     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  188.1184      68.32812      71.29000      0.000000      31.31900      0.000000      0.000000      30.47700     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  188.2039      68.35938      71.32100      0.000000      31.33400      0.000000      0.000000      30.49300     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  188.3108      68.37500      71.33700      0.000000      31.33400      0.000000      0.000000      30.50900     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  188.4177      68.39062      71.35300      0.000000      31.33400      0.000000      0.000000      30.52500     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  188.5032      68.40625      71.36800      0.000000      31.34900      0.000000      0.000000      30.52500     0.3100000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  188.6101      68.42188      71.38400      0.000000      31.34900      0.000000      0.000000      30.52500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  188.7169      68.45312      71.41500      0.000000      31.36500      0.000000      0.000000      30.52500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  188.8024      68.46875      71.43100      0.000000      31.38100      0.000000      0.000000      30.52500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  188.9151      68.50000      71.46200      0.000000      31.39600      0.000000      0.000000      30.52500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  189.0006      68.51562      71.47800      0.000000      31.39600      0.000000      0.000000      30.54100     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  189.1075      68.53125      71.49300      0.000000      31.39600      0.000000      0.000000      30.55600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  189.2144      68.54688      71.50900      0.000000      31.41200      0.000000      0.000000      30.55600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  189.3032      68.57812      71.54000      0.000000      31.42700      0.000000      0.000000      30.57200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  189.4101      68.60938      71.57100      0.000000      31.42700      0.000000      0.000000      30.60300     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  189.5169      68.62500      71.58700      0.000000      31.42700      0.000000      0.000000      30.61900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
